ProductNumber,Brand,Name,Rating,Evaluations,Price,Availability,URL,Type,Size(inci)
111602,Masterwork,"18"" Custom China",4.2,6,1699.00,Unavailable,https://www.thomann.de/ro/masterwork_18_custom_china.htm?type=category,cinele,18
335978,Paiste,"PST5 18"" China '14",4.4,13,845.00,Unavailable,https://www.thomann.de/ro/paiste_pst5_18_china_14.htm?type=category,cinele,18
553047,Millenium,"18"" Still Series China Blue",4,1,1269.00,Available,https://www.thomann.de/ro/millenium_18_still_series_china_blue.htm?type=category,cinele,18
424299,Ufip,"18"" FX Power China",5,2,1699.00,Available,https://www.thomann.de/ro/ufip_18_bionic_series_china.htm?type=category,cinele,18
179111,Paiste,"PST3 18"" China",4.2,87,333.00,Available,https://www.thomann.de/ro/paiste_pst3_18_china.htm?type=category,cinele,18
407562,Paiste,"18"" 900 Color Sound China BK",4.6,10,325.00,Available,https://www.thomann.de/ro/paiste_18_900_color_sound_china_bk.htm?type=category,cinele,18
406219,Meinl,"18"" Byzance Heavy H. China",5,2,898.00,Available,https://www.thomann.de/ro/meinl_18_byzance_heavy_h._china.htm?type=category,cinele,18
167214,Meinl,"18"" Byzance China",5,5,619.00,Available,https://www.thomann.de/ro/meinl_18_byzance_china.htm?type=category,cinele,18
407802,Zultan,"18"" Rock Beat Trash China",4.9,9,1666.00,Available,https://www.thomann.de/ro/zultan_18_rock_beat_trash_china.htm?type=category,cinele,18
533366,Meinl,"18"" Byzance Dual Trash China",5,1,1359.00,Available,https://www.thomann.de/ro/meinl_20_byzance_dual_trash_china.htm?type=category,cinele,18
311566,Istanbul Mehmet,"18"" China Turk Series",4.7,9,1399.00,Unavailable,https://www.thomann.de/ro/istanbul_mehmet_18_china_turk_series.htm?type=category,cinele,18
611994,Zultan,"18"" China 25",,0,999.00,Available,https://www.thomann.de/ro/zultan_18_china_25.htm?type=category,cinele,18
450872,Zildjian,"18"" Low Volume China",4.6,14,789.00,Available,https://www.thomann.de/ro/zildjian_18_low_volume_china.htm?type=category,cinele,18
121508,Paiste,"18"" Signature Thin China",5,6,639.00,Available,https://www.thomann.de/ro/paiste_signatureline_18_thinchina.htm?type=category,cinele,18
261664,Meinl,"18"" Classics Custom China",4.7,9,1375.00,Available,https://www.thomann.de/ro/meinl_18_classics_custom_china.htm?type=category,cinele,18
510228,Meinl,"18"" Class. Cust. Dark Heavy CH",4.7,11,789.00,Available,https://www.thomann.de/ro/meinl_18_class_cust._dark_heavy_ch.htm?type=category,cinele,18
528058,Meinl,"18"" Classics Cust. Dual China",4.7,7,799.00,Available,https://www.thomann.de/ro/meinl_18_classics_cust._dual_china.htm?type=category,cinele,18
407294,Zildjian,"18"" K Custom Special Dry China",4.3,3,391.00,Available,https://www.thomann.de/ro/zildjian_18_k_custom_special_dry_china.htm?type=category,cinele,18
100745,Paiste,"2002 Classic 18"" Novo China",4.9,9,1158.00,Available,https://www.thomann.de/ro/paiste_2002_18_novo_china.htm?type=category,cinele,18
320640,Zultan,"18"" Rock Beat China Holey",4.6,24,1325.00,Unavailable,https://www.thomann.de/ro/zultan_18_rock_beat_china_holey.htm?type=category,cinele,18
191494,Paiste,"18"" Rude China",4.9,24,977.00,Available,https://www.thomann.de/ro/paiste_18_rude_china.htm?type=category,cinele,18
489464,Sabian,"18"" FRX China",4.5,2,1699.00,Available,https://www.thomann.de/ro/sabian_18_frx_china.htm?type=category,cinele,18
233409,Paiste,"18"" Rude Novo China",4.8,13,966.00,Available,https://www.thomann.de/ro/paiste_18_rude_novo_china.htm?type=category,cinele,18
382946,Istanbul Agop,"18"" Xist ION China Brilliant",4.8,14,789.00,Available,https://www.thomann.de/ro/istanbul_agop_18_xist_ion_china_brilliant.htm?type=category,cinele,18
379299,Meinl,"18"" Classics Custom Dark China",4.6,35,745.00,Available,https://www.thomann.de/ro/meinl_18_classics_custom_dark_china.htm?type=category,cinele,18
450120,Zultan,"18"" Dune China",4.6,9,699.00,Available,https://www.thomann.de/ro/zultan_18_dune_china.htm?type=category,cinele,18
278487,Meinl,"18"" Classics Extreme China",4.7,60,845.00,Unavailable,https://www.thomann.de/ro/meinl_18_classics_extreme_china.htm?type=category,cinele,18
121507,Paiste,"2002 Classic 18"" China",4.9,14,759.00,Unavailable,https://www.thomann.de/ro/paiste_2002_18_china.htm?type=category,cinele,18
336035,Paiste,"PST7 18"" China",4.6,31,659.00,Available,https://www.thomann.de/ro/paiste_pst7_18_china.htm?type=category,cinele,18
407527,Paiste,"18"" 900 Series China",4.4,14,352.00,Available,https://www.thomann.de/ro/paiste_18_900_series_china.htm?type=category,cinele,18
278866,Paiste,"18"" PST8 Reflector Rock China",4.5,23,759.00,Unavailable,https://www.thomann.de/ro/paiste_18_pst8_reflector_rock_china.htm?type=category,cinele,18
136913,Zildjian,"18"" Oriental China Trash",4.9,68,1158.00,Available,https://www.thomann.de/ro/zildjian_oriental18.htm?type=category,cinele,18
465461,Millenium,"18"" Still Series China regular",4.6,42,299.00,Available,https://www.thomann.de/ro/millenium_18_still_series_china_regular.htm?type=category,cinele,18
129874,Zildjian,"18"" A-Custom China",4.5,11,1444.00,Unavailable,https://www.thomann.de/ro/zildjian_ac18_china.htm?type=category,cinele,18
326510,Zultan,"18"" China Dark Matter",4.5,29,349.00,Available,https://www.thomann.de/ro/zultan_18_china_dark_matter.htm?type=category,cinele,18
41852337933,Millenium,"18"" B20 China",4.4,79,1111.00,Available,https://www.thomann.de/ro/millenium_18_b20_china.htm?type=category,cinele,18
518876,Zultan,"18"" Q China",4.6,7,1477.00,Available,https://www.thomann.de/ro/zultan_18_q_china.htm?type=category,cinele,18
380629,Zildjian,"18"" S Series China",4.5,13,2275.00,Available,https://www.thomann.de/ro/zildjian_18_s_series_china.htm?type=category,cinele,18
268206,Zultan,"18"" Rock Beat China",4.6,74,799.00,Available,https://www.thomann.de/ro/zultan_18_rock_beat_china.htm?type=category,cinele,18
398427,Zultan,"18"" Raw China",4.6,21,859.00,Available,https://www.thomann.de/ro/zultan_18_raw_china.htm?type=category,cinele,18
238804,Thomann,China Cymbal 45cm,4.1,205,2111.00,Available,https://www.thomann.de/ro/thomann_china_becken_45.htm?type=category,cinele,18
273912,Zultan,"18"" Aja China",4.1,98,1829.00,Available,https://www.thomann.de/ro/zultan_18_aja_china.htm?type=category,cinele,18
579872,Zildjian,"18"" S Series Dark China",5,4,1629.00,Available,https://www.thomann.de/ro/zildjian_18_s_series_dark_china.htm?type=category,cinele,18
422428,Zultan,"19"" Heritage China",5,1,2290.00,Available,https://www.thomann.de/ro/zultan_19_heritage_china.htm?type=category,cinele,19
173150,Sabian,"19"" Paragon China",5,21,1948.00,Available,https://www.thomann.de/ro/sabian_19_paragon_china.htm?type=category,cinele,19
529637,Sabian,"19"" HHX Complex O-Zone China",4.7,3,1990.00,Available,https://www.thomann.de/ro/sabian_19_hhx_complex_o_zone_china.htm?type=category,cinele,19
198358,Zildjian,"K-Custom 19"" Hybrid China",4.8,13,299.00,Available,https://www.thomann.de/ro/zildjian_19_kcustom_hybrid_china.htm?type=category,cinele,19
141872,Sabian,"19"" AAX AAXtreme China",4.5,22,433.00,Available,https://www.thomann.de/ro/sabian_aaxtreme19_china.htm?type=category,cinele,19
40756265632,Paiste,"2002 Classic 19"" Wild China",5,3,2390.00,Available,https://www.thomann.de/ro/paiste_2002_classic_19_wild_china.htm?type=category,cinele,19
100850,Zildjian,"19"" K-Series China",5,3,945.00,Available,https://www.thomann.de/ro/zildjian_kregular_19_darkchina.htm?type=category,cinele,19
260504,Sabian,"19"" AA Holy China",4.8,55,659.00,Available,https://www.thomann.de/ro/sabian_19_vault_chad_smith_holychina.htm?type=category,cinele,19
313972,Zildjian,"19"" A-Serie Ultra Hammer China",5,37,291.00,Available,https://www.thomann.de/ro/zildjian_19_a_serie_ultra_hammer_china.htm?type=category,cinele,19
483038,Meinl,"20"" Byzance Dual China",5,2,1555.00,Available,https://www.thomann.de/ro/meinl_20_byzance_dual_china.htm?type=category,cinele,20
39295173151,Sabian,"20"" Paragon China",,0,422.00,Available,https://www.thomann.de/ro/sabian_20_paragon_china.htm?type=category,cinele,20
557700,Meinl,"20"" Byzance Dual Trash China",,0,966.00,Available,https://www.thomann.de/ro/meinl_20_byzance_dual_trash_china_557700.htm?type=category,cinele,20
223431,Meinl,"20"" Byzance China Brilliant",4.6,5,1990.00,Available,https://www.thomann.de/ro/meinl_20_byzance_china_brilliant.htm?type=category,cinele,20
424301,Ufip,"20"" FX Power China",,0,1950.00,Unavailable,https://www.thomann.de/ro/ufip_20_bionic_series_china.htm?type=category,cinele,20
150389,Sabian,"20"" HHX China Brilliant",5,3,1375.00,On Demand,https://www.thomann.de/ro/sabian_hhx20_china.htm?type=category,cinele,20
39295111603,Masterwork,"20"" Custom China",4.5,4,1990.00,Unavailable,https://www.thomann.de/ro/masterwork_20_custom_china.htm?type=category,cinele,20
44409526350,Meinl,"20"" Byzance China Traditional",5,1,1629.00,Unavailable,https://www.thomann.de/ro/meinl_20_byzance_china_traditional.htm?type=category,cinele,20
311570,Istanbul Mehmet,"20"" China Turk Series",5,3,945.00,On Demand,https://www.thomann.de/ro/istanbul_mehmet_20_china_turk_series.htm?type=category,cinele,20
41122291863,Sabian,"20"" HHX Zen China",5,2,1035.00,Unavailable,https://www.thomann.de/ro/sabian_20_hhx_zen_china.htm?type=category,cinele,20
295088,Paiste,"20"" Rude Wild China",5,2,2269.00,Available,https://www.thomann.de/ro/paiste_20_rude_wild_china.htm?type=category,cinele,20
100746,Paiste,"2002 Classic 20"" China",5,5,990.00,Available,https://www.thomann.de/ro/paiste_2002_20_china.htm?type=category,cinele,20
313971,Zildjian,"21"" A-Serie Ultra Hammer China",4.9,10,990.00,Available,https://www.thomann.de/ro/zildjian_21_a_serie_ultra_hammer_china.htm?type=category,cinele,20
428656,Meinl,"20"" Byzance Vintage China",5,11,1125.00,Available,https://www.thomann.de/ro/meinl_20_byzance_vintage_china.htm?type=category,cinele,20
589094,Zildjian,"20"" Z Custom China brilliant",5,1,2111.00,Unavailable,https://www.thomann.de/ro/zildjian_20_z_custom_china_brilliant.htm?type=category,cinele,20
233410,Paiste,"20"" Rude Novo China",4.7,9,1629.00,Available,https://www.thomann.de/ro/paiste_20_rude_novo_china.htm?type=category,cinele,20
273351,Zultan,"20"" Rock Beat China",4.5,19,1068.00,Available,https://www.thomann.de/ro/zultan_20_rock_beat_china.htm?type=category,cinele,20
135719,Paiste,"2002 Classic 20"" Novo China",5,5,1629.00,Available,https://www.thomann.de/ro/paiste_2002_20_novo_china.htm?type=category,cinele,20
128367,Zildjian,"20"" Oriental China Trash",4.9,22,2599.00,Available,https://www.thomann.de/ro/zildjian_oriental20_chinabecken.htm?type=category,cinele,20
238803,Thomann,China Cymbal 50cm,4.1,72,1629.00,Available,https://www.thomann.de/ro/thomann_china_becken_50.htm?type=category,cinele,20
311605,Istanbul Mehmet,"18"" Medium Ride Turk Series",4.8,8,1399.00,Available,https://www.thomann.de/ro/istanbul_mehmet_18_medium_ride_turk_series.htm?type=category,ride,18
561631,Zultan,"18"" Mellow Ride",5,2,935.00,Available,https://www.thomann.de/ro/zultan_18_mellow_ride.htm?type=category,ride,18
514429,Istanbul Mehmet,"18"" Flat Ride Sizzle Turk S.",5,4,1222.00,Available,https://www.thomann.de/ro/istanbul_mehmet_18_flat_ride_sizzle_turk_s.htm?type=category,ride,18
510232,Meinl,"18"" Class Cust. Big Bell Ride",5,9,945.00,Available,https://www.thomann.de/ro/meinl_18_class_cust._big_bell_ride.htm?type=category,ride,18
311695,Istanbul Mehmet,"18"" Sizzle Flat Ride Tradition",4.8,6,1629.00,Available,https://www.thomann.de/ro/istanbul_mehmet_18_sizzle_flat_ride_tradition.htm?type=category,ride,18
496117,Meinl,"18"" HCS Big Bell Ride",4.3,8,689.00,Available,https://www.thomann.de/ro/meinl_18_hcs_big_bell_ride.htm?type=category,ride,18
311865,Istanbul Mehmet,"18"" Ping Ride Traditional",4,1,899.00,Available,https://www.thomann.de/ro/istanbul_mehmet_18_ping_ride_traditional.htm?type=category,ride,18
311608,Istanbul Mehmet,"18"" Jazz Ride Siz. Turk Series",4.8,5,799.00,Unavailable,https://www.thomann.de/ro/istanbul_mehmet_18_jazz_ride_siz_turk_series.htm?type=category,ride,18
363278,Sabian,"18"" B8X Crash Ride",4.6,10,1666.00,Unavailable,https://www.thomann.de/ro/sabian_18_b8x_crash_ride.htm?type=category,ride,18
540367,Sabian,"18"" HHX Anthology High Bell",5,2,349.00,Available,https://www.thomann.de/ro/sabian_18_hhx_anthology_high_bell.htm?type=category,ride,18
311585,Istanbul Mehmet,"18"" Jazz Ride Turk Series",4.5,11,1969.00,Available,https://www.thomann.de/ro/istanbul_mehmet_18_jazz_ride_turk_series.htm?type=category,ride,18
428641,Meinl,"18"" Extreme Metal Big Bell Ri.",4.6,5,966.00,Available,https://www.thomann.de/ro/meinl_18_extreme_metal_big_bell_ri.htm?type=category,ride,18
335974,Paiste,"PST5 18"" Crash / Ride '14",4.4,11,455.00,Available,https://www.thomann.de/ro/paiste_pst5_18_crash_ride_14.htm?type=category,ride,18
430949,Zildjian,"18"" A-Series Uptown Ride",4.8,8,899.00,Available,https://www.thomann.de/ro/zildjian_18_a_series_uptown_ride.htm?type=category,ride,18
540361,Sabian,"18"" HHX Anthology Low Bell",,0,888.00,Available,https://www.thomann.de/ro/sabian_18_hhx_anthology_low_bell.htm?type=category,ride,18
606870,Meinl,"18"" Byzance Benny Greb Ride",,0,899.00,Available,https://www.thomann.de/ro/meinl_18_byzance_benny_greb_ride.htm?type=category,ride,18
480896,Zildjian,"18"" I Family Crash Ride",4.7,3,899.00,Available,https://www.thomann.de/ro/zildjian_18_i_family_crash_ride.htm?type=category,ride,18
571370,Zultan,"18"" F5 Mega Bell Ride",4.5,4,379.00,Available,https://www.thomann.de/ro/zultan_18_f5_mega_bell_ride.htm?type=category,ride,18
144372,Zildjian,"18"" A-Series Crash Ride",4.7,21,399.00,Available,https://www.thomann.de/ro/zildjian_avedis18_crashride.htm?type=category,ride,18
398422,Zultan,"18"" Raw Jazz Ride",4.4,23,990.00,Available,https://www.thomann.de/ro/zultan_18_raw_jazz_ride.htm?type=category,ride,18
480699,Paiste,"18"" 2002 Giga Bell Ride",4.8,5,1599.00,Available,https://www.thomann.de/ro/paiste_18_2002_giga_bell_ride.htm?type=category,ride,18
119358,Paiste,"18"" 101 Crash / Ride",4.3,87,2222.00,Available,https://www.thomann.de/ro/paiste_18_101_crash_ride.htm?type=category,ride,18
311875,Istanbul Mehmet,"19"" Vintage Crash Ride",4.6,7,2599.00,Available,https://www.thomann.de/ro/istanbul_mehmet_19_vintage_crash_ride.htm?type=category,ride,19
312378,Istanbul Mehmet,"19"" Medium Ride Sultan Series",4.7,3,2290.00,Available,https://www.thomann.de/ro/istanbul_mehmet_19_medium_ride_sultan_series.htm?type=category,ride,19
571168,Zultan,"19"" Heritage Flat Ride",,0,2222.00,Available,https://www.thomann.de/ro/zultan_19_heritage_flat_ride.htm?type=category,ride,19
407600,Paiste,"19"" Giant Beat Multi Ride",5,2,1733.00,Available,https://www.thomann.de/ro/paiste_19_giant_beat_multi_ride.htm?type=category,ride,19
169233,Zildjian,"19"" A-Series Armand Ride",5,5,2299.00,Available,https://www.thomann.de/ro/zildjian_19_avedis_armand_ride.htm?type=category,ride,19
311718,Istanbul Mehmet,"19"" Legend Dark Ride Sizzle",5,10,2111.00,Available,https://www.thomann.de/ro/istanbul_mehmet_19_legend_dark_ride_sizzle.htm?type=category,ride,19
311586,Istanbul Mehmet,"19"" Jazz Ride Turk Series",4.7,6,1829.00,Available,https://www.thomann.de/ro/istanbul_mehmet_19_jazz_ride_turk_series.htm?type=category,ride,19
311709,Istanbul Mehmet,"19"" Mehmet Legend Sizzle Ride",4.5,4,2499.00,Available,https://www.thomann.de/ro/istanbul_mehmet_19_mehmet_legend_sizzle_ride.htm?type=category,ride,19
474216,Istanbul Agop,"19"" Xist Dry Dark Ride",4.8,12,2666.00,Available,https://www.thomann.de/ro/istanbul_agop_19_xist_dry_dark_flat_ride.htm?type=category,ride,19
278824,Paiste,"20"" PST8 Reflector Medium Ride",4.8,11,2599.00,Available,https://www.thomann.de/ro/paiste_20_pst8_reflector_medium_ride.htm?type=category,ride,20
474215,Istanbul Agop,"20"" Xist Dry Dark Flat Ride",5,4,2299.00,Available,https://www.thomann.de/ro/istanbul_agop_20_xist_dry_dark_flat_ride.htm?type=category,ride,20
111235,Paiste,"2002 Classic 20"" Power Ride",4.8,9,1835.00,Available,https://www.thomann.de/ro/paiste_2002_classic_20_power_ride.htm?type=category,ride,20
237858,Meinl,"20"" Byzance Sand Ride",4.7,27,2799.00,Available,https://www.thomann.de/ro/meinl_20_byzance_sand_ride.htm?type=category,ride,20
581321,Istanbul Agop,"20"" Traditional Crash Ride",5,1,1111.00,Available,https://www.thomann.de/ro/istanbul_agop_20_traditional_crash_ride.htm?type=category,ride,20
435652,Istanbul Agop,"20"" Agop Signature Ride",5,4,2299.00,Available,https://www.thomann.de/ro/istanbul_agop_20_agop_signature_ride.htm?type=category,ride,20
407506,Paiste,"20"" 900 Series Ride",4.8,9,2111.00,Available,https://www.thomann.de/ro/paiste_20_900_series_ride.htm?type=category,ride,20
179903,Zildjian,"20"" K-Custom Session Ride",4.6,5,2799.00,Available,https://www.thomann.de/ro/zildjian_20_k_custom_session_ride.htm?type=category,ride,20
134228,Zildjian,"20"" K-Custom Custom Ride",4.8,18,1888.00,Available,https://www.thomann.de/ro/zildjian_kcustom_regular_20_ride.htm?type=category,ride,20
151059,Meinl,"20"" Byzance Extra Dry M. Ride",4.9,8,1888.00,Available,https://www.thomann.de/ro/meinl_b20dr_dryride_byzance.htm?type=category,ride,20
111023,Meinl,"20"" HCS Ride",4.4,87,2075.00,Available,https://www.thomann.de/ro/meinl_20_hcs_ride.htm?type=category,ride,20
269733,Zultan,"20"" Rock Beat Medium Ride",4.9,14,2490.00,Available,https://www.thomann.de/ro/zultan_20_rock_beat_medium_ride.htm?type=category,ride,20
335975,Paiste,"PST5 20"" Medium Ride '14",4.4,14,2222.00,Unavailable,https://www.thomann.de/ro/paiste_pst5_20_medium_ride_14.htm?type=category,ride,20
380616,Zildjian,"20"" S Series Medium Ride",4.5,6,1888.00,Available,https://www.thomann.de/ro/zildjian_20_s_series_medium_ride.htm?type=category,ride,20
278825,Paiste,"20"" PST8 Reflector Rock Ride",4.6,10,1111.00,Available,https://www.thomann.de/ro/paiste_20_pst8_reflector_rock_ride.htm?type=category,ride,20
128371,Zildjian,"20"" A-Series Medium Ride",4.8,9,1888.00,Available,https://www.thomann.de/ro/zildjian_a20_mediumride.htm?type=category,ride,20
144330,Paiste,"2002 Classic 20"" Heavy Ride",5,8,1925.00,Available,https://www.thomann.de/ro/paiste_2002_20_heavy_ride.htm?type=category,ride,20
336031,Paiste,"PST7 20"" Heavy Ride",4.8,13,499.00,Available,https://www.thomann.de/ro/paiste_pst7_20_heavy_ride.htm?type=category,ride,20
312899,Paiste,"20"" 602 Mod. Essentials Ride",4.8,8,1444.00,Unavailable,https://www.thomann.de/ro/paiste_20_602_mod._essentials_ride.htm?type=category,ride,20
383162,Zultan,"20"" Raw Ride",5,9,1375.00,Available,https://www.thomann.de/ro/zultan_20_raw_ride.htm?type=category,ride,20
360876,Zildjian,"20"" K Const. Renaissance Ride",4.8,4,1444.00,Available,https://www.thomann.de/ro/zildjian_20_k_const_renaissance_ride.htm?type=category,ride,20
617671,Zildjian,"20"" Kerope Thin High Ride",,0,1045.00,Available,https://www.thomann.de/ro/zildjian_20_kerope_med._thin_high_ride.htm?type=category,ride,20
581318,Istanbul Agop,"20"" 30th Anniversary Flat Ride",5,1,1444.00,Available,https://www.thomann.de/ro/istanbul_agop_20_30th_anniversary_flat_ride.htm?type=category,ride,20
311675,Istanbul Mehmet,"20"" Medium Ride Traditional",5,2,475.00,Available,https://www.thomann.de/ro/istanbul_mehmet_20_medium_ride_traditional.htm?type=category,ride,20
100836,Paiste,"20"" Traditional Light Ride",4.7,3,1399.00,On Demand,https://www.thomann.de/ro/paiste_traditional20_lightride.htm?type=category,ride,20
407509,Paiste,"20"" 900 Series Heavy Ride",4.7,7,1444.00,Available,https://www.thomann.de/ro/paiste_20_900_series_heavy_ride.htm?type=category,ride,20
569437,Istanbul Agop,"20"" 30th Anniversary Ride",4.5,2,990.00,Available,https://www.thomann.de/ro/istanbul_agop_20_30th_anniversary_ride.htm?type=category,ride,20
